,WordList,AverageBitsFromWord
10749,aorta,4.770696974180701
10750,apart,4.6384939934993605
10751,aphid,4.303931987236969
10752,aping,4.476050391594442
10753,apnea,4.480930645516564
10754,apple,4.485313228726788
10755,apply,3.8258737117036907
10756,apron,5.0273061982354195
10757,aptly,4.72522802025909
10758,arbor,4.410847453980168
10759,ardor,4.545277788702843
10760,arena,4.908161473438614
10761,argue,5.2191188037996
10762,arise,5.820939700886008
10763,armor,4.457741410673869
10764,aroma,4.366216135769451
10765,arose,5.7677967024043575
10766,array,3.921892035929708
10767,arrow,4.238687258746905
10768,arson,5.3405658050368015
10769,artsy,5.21773559360584
10770,ascot,4.983825799596978
10771,ashen,5.014165308469733
10772,aside,5.190734778168178
10773,askew,4.289285217819987
10774,assay,3.437651403458353
10775,asset,4.774678159801073
10776,atoll,4.601323067029049
10777,atone,5.557517924509441
10778,attic,4.22128816478411
10779,audio,4.5896415364673615
10780,audit,4.881949892270164
10781,augur,4.042411872094712
10782,aunty,4.776120156225905
10783,avail,4.07779617475977
10784,avert,5.08668573369868
10785,avian,3.9736227963779354
10786,avoid,4.330768528121769
10787,await,4.262092847328918
10788,awake,3.9747694725417304
10789,award,4.061222248743729
10790,aware,4.664228077924306
10791,awash,3.9181423252597014
10792,awful,3.9780443568528243
10793,awoke,4.534056402762031
10794,axial,3.8156596388588886
10795,axiom,3.97261724167798
10796,axion,4.301521763211115
10797,azure,4.703829768918516
10798,bacon,4.689526088205485
10799,badge,4.691324097148083
10800,badly,4.4550795982663125
10801,bagel,4.943591937047882
10802,baggy,3.4370779903697506
10803,baker,4.7986374385208705
10804,baler,5.332347425346265
10805,balmy,4.325817229975025
10806,banal,4.281709690564533
10807,banjo,3.910449125866527
10808,barge,5.114867081885938
10809,baron,5.048480283998567
10810,basal,4.266956681190195
10811,basic,4.602855092612155
10812,basil,4.928584254193655
10813,basin,4.829620104621275
10814,basis,4.039520477945718
10815,baste,5.303654597347564
10816,batch,4.529176039750312
10817,bathe,5.049162259645521
10818,baton,4.922849374318293
10819,batty,3.9955411930422966
10820,bawdy,3.844991611808849
10821,bayou,4.305385466437101
10822,beach,4.794573321307975
10823,beady,4.652694036619874
10824,beard,5.145928482062204
10825,beast,5.371544753108619
10826,beech,4.0301451228392535
10827,beefy,3.655852803945322
10828,befit,4.567296898629097
10829,began,4.731811814472722
10830,begat,4.895145134464692
10831,beget,4.31861034354233
10832,begin,4.541807337021207
10833,begun,4.325946883435953
10834,being,4.550617719362342
10835,belch,4.530848770749257
10836,belie,4.638320813908901
10837,belle,3.915898189394624
10838,belly,3.9571795249624158
10839,below,4.413397750186549
10840,bench,4.461756016059359
10841,beret,4.841069720892802
10842,berry,4.164364592700693
10843,berth,4.9045405349256
10844,beset,4.620243533456589
10845,betel,4.630078504185665
10846,bevel,3.9805604067759273
10847,bezel,3.7487134087413945
10848,bible,4.252308241789378
10849,bicep,4.541043587847925
10850,biddy,3.328442859538486
10851,bigot,4.481548318536151
10852,bilge,4.766141878198434
10853,billy,3.7665362880619284
10854,binge,4.657029172041084
10855,bingo,4.211780144092452
10856,biome,4.764337264831163
10857,birch,4.463629338711585
10858,birth,4.684271585891005
10859,bison,4.633581437507545
10860,bitty,3.790195167003142
10861,black,4.315485404760929
10862,blade,5.114478030906237
10863,blame,5.020466494531713
10864,bland,4.716057587354263
10865,blank,4.44018268827604
10866,blare,5.489099373634195
10867,blast,5.120170532098925
10868,blaze,4.527922541725813
10869,bleak,4.596920726561571
10870,bleat,5.233089403873692
10871,bleed,4.342488894378728
10872,bleep,4.282624215891543
10873,blend,4.668200563958472
10874,bless,4.136844153747778
10875,blimp,4.092809013446962
10876,blind,4.488835557209765
10877,blink,4.224257979489287
10878,bliss,3.9766405060531804
10879,blitz,3.9833717710044145
10880,bloat,5.097079291091725
10881,block,4.124857512309575
10882,bloke,4.639542382595718
10883,blond,4.527142123134829
10884,blood,3.8829606195773994
10885,bloom,3.722051025109813
10886,blown,4.170525954230046
10887,bluer,5.005130309971858
10888,bluff,3.1278349672272276
10889,blunt,4.621624333577199
10890,blurb,3.7661745867831526
10891,blurt,4.804580106622448
10892,blush,4.362678874441849
10893,board,4.935595364221105
10894,boast,5.138767241316596
10895,bobby,2.6076767176448925
10896,boney,4.75554777273901
10897,bongo,3.5968687923910516
10898,bonus,4.420429764276458
10899,booby,2.894889658782359
10900,boost,4.221612221069576
10901,booth,3.905697697349506
10902,booty,3.876551533378421
10903,booze,3.569233090638016
10904,boozy,2.9650251514235118
10905,borax,4.239342744188225
10906,borne,5.250011015413843
10907,bosom,3.6134643735688665
10908,bossy,3.726539860935893
10909,botch,4.351300272010325
10910,bough,4.035471950807514
10911,boule,5.028534397978338
10912,bound,4.333801098627907
10913,bowel,4.583689562179464
10914,boxer,4.328511488040026
10915,brace,5.390863359450804
10916,braid,4.9057358496479875
10917,brain,5.094657003096059
10918,brake,4.993005863313633
10919,brand,4.86455627860935
10920,brash,4.87778559813123
10921,brass,4.279706380662922
10922,brave,4.895271470345911
10923,bravo,4.471356038993442
10924,brawl,4.59160819961837
10925,brawn,4.529886373773983
10926,bread,5.0493881972541494
10927,break,4.7745347695673175
10928,breed,4.463825840440892
10929,briar,4.4959768838621725
10930,bribe,4.4011668850035734
10931,brick,4.269362897525831
10932,bride,5.035890378414879
10933,brief,4.76205883202886
10934,brine,5.25586514172138
10935,bring,4.45027678363511
10936,brink,4.37226125717523
10937,briny,4.640729437232126
10938,brisk,4.427369977605106
10939,broad,4.8967088039013
10940,broil,4.987191964098051
10941,broke,4.778217265944625
10942,brood,4.030323950308991
10943,brook,3.7537770717531047
10944,broom,3.870744552717806
10945,broth,4.7705471824613905
10946,brown,4.327141206758351
10947,brunt,4.787759505482218
10948,brush,4.490146061783761
10949,brute,5.1487388337700395
10950,buddy,3.126691504099006
10951,budge,4.271750605193646
10952,buggy,3.014192282581791
10953,bugle,4.594961335899438
10954,build,4.426846659769244
10955,built,4.774270456214089
10956,bulge,4.567614716020994
10957,bulky,3.745834340433054
10958,bully,3.559037607558536
10959,bunch,4.051860394280468
10960,bunny,3.4407307667012135
10961,burly,4.421741808927585
10962,burnt,4.761053136418162
10963,burst,4.820458680589231
10964,bused,4.551494153893331
10965,bushy,3.88514884793344
10966,butch,4.115877686584281
10967,butte,4.2316265602908665
10968,buxom,3.3013258064047903
10969,buyer,4.651884773543148
10970,bylaw,4.004942857629568
10971,cabal,4.1925592092754345
10972,cabby,3.606107275740061
10973,cabin,4.757603127762939
10974,cable,5.255436058638784
10975,cacao,3.6467978179123217
10976,cache,4.405608237867387
10977,cacti,4.245632682163163
10978,caddy,3.8032794628297344
10979,cadet,5.364416268254624
10980,cagey,4.861156344776108
10981,cairn,5.3679314791604575
10982,camel,5.2137693174944735
10983,cameo,5.066893838780519
10984,canal,4.548127359761336
10985,candy,4.604975607241532
10986,canny,4.126215928273786
10987,canoe,5.516656352048821
10988,canon,4.370518000870662
10989,caper,5.331900059988724
10990,caput,4.804077709026856
10991,carat,4.858179673071342
10992,cargo,4.945753296845858
10993,carol,5.391532200263042
10994,carry,4.43757617717585
10995,carve,5.132240201644009
10996,caste,5.570506836905429
10997,catch,4.11194832836154
10998,cater,5.6467148984850875
10999,catty,4.249557624939795
11000,caulk,4.575914656788541
11001,cause,5.410599932593129
11002,cavil,4.639335651884352
11003,cease,5.104750536844034
11004,cedar,5.335038365850602
11005,cello,4.476494377318205
11006,chafe,4.805135274416019
11007,chaff,3.4945358913348437
11008,chain,4.899190658436531
11009,chair,5.136704750950857
11010,chalk,4.455941191619376
11011,champ,4.242601683218015
11012,chant,5.015471423211735
11013,chaos,4.818929215507945
11014,chard,4.846713055214766
11015,charm,4.718593356223203
11016,chart,5.202157924393234
11017,chase,5.283521800374088
11018,chasm,4.548437889172233
11019,cheap,4.767360432143143
11020,cheat,5.180958652349684
11021,check,3.4690331624577313
11022,cheek,3.9772272235155537
11023,cheer,4.628135432736589
11024,chess,4.029358398159516
11025,chest,4.959560023979125
11026,chick,3.328464014430965
11027,chide,4.837533277330636
11028,chief,4.571186410690343
11029,child,4.551056048746078
11030,chili,3.8970034830019733
11031,chill,4.094649849908848
11032,chime,4.759574906514367
11033,china,4.760523135050196
11034,chirp,4.584494104853568
11035,chock,3.350894644325172
11036,choir,4.972162132328196
11037,choke,4.559754698966324
11038,chord,4.676256788116682
11039,chore,5.2627376239023596
11040,chose,5.084959343293046
11041,chuck,3.1274565168663115
11042,chump,3.8274887048933297
11043,chunk,3.944157696984075
11044,churn,4.627822516633668
11045,chute,4.925779904568291
11046,cider,5.15531689402463
11047,cigar,4.9817958125219315
11048,cinch,3.8076861612268145
11049,circa,4.3749705233355645
11050,civic,2.67786549806651
11051,civil,3.657461472002033
11052,clack,3.8969443907201007
11053,claim,4.898388385964297
11054,clamp,4.567862600785051
11055,clang,4.791460956480706
11056,clank,4.684995187736426
11057,clash,4.97879432795085
11058,clasp,4.953652401189616
11059,class,4.418748256096015
11060,clean,5.341880965656953
11061,clear,5.548955370331108
11062,cleat,5.489950316579265
11063,cleft,4.799949754091907
11064,clerk,4.797277892015266
11065,click,3.6936133655652017
11066,cliff,3.6134628198480283
11067,climb,4.237396949510723
11068,cling,4.559609674046663
11069,clink,4.462447096511131
11070,cloak,4.71466907831845
11071,clock,3.6986658740980487
11072,clone,5.385966322795031
11073,close,5.429751396139742
11074,cloth,4.833258101187581
11075,cloud,4.657604116070683
11076,clout,4.99777407026738
11077,clove,4.807230795716047
11078,clown,4.447607044226236
11079,cluck,3.4783249762489037
11080,clued,4.9543443624154095
11081,clump,4.1490742106209675
11082,clung,4.348708211287816
11083,coach,4.167334950809313
11084,coast,5.383204736941752
11085,cobra,4.845521861813151
11086,cocoa,3.5132410475420888
11087,colon,4.277347756095621
11088,color,4.486968354011145
11089,comet,5.096267406881202
11090,comfy,3.895903388484435
11091,comic,3.768509132028803
11092,comma,3.8249237165174725
11093,conch,3.8854643410101013
11094,condo,3.9684485247538923
11095,conic,4.0974626897277195
11096,copse,5.097681106166876
11097,coral,5.350114628516875
11098,corer,4.7873769882628165
11099,corny,4.907939115393807
11100,couch,3.7807817472209946
11101,cough,4.263781479909886
11102,could,4.704455185192096
11103,count,4.959479141676169
11104,coupe,4.925356532064622
11105,court,5.171292702925067
11106,coven,4.670657364015627
11107,cover,4.820508771148661
11108,covet,4.828311227169596
11109,covey,4.422803125102138
11110,cower,4.899872431967783
11111,coyly,3.8844168279129927
11112,crack,4.042373853110406
11113,craft,5.029602256039471
11114,cramp,4.720058305890647
11115,crane,5.742781744697194
11116,crank,4.831946040054401
11117,crash,5.099146417672221
11118,crass,4.542560450641325
11119,crate,5.83487400426353
11120,crave,5.164776142578204
11121,crawl,4.85966355308589
11122,craze,4.93912036092715
11123,crazy,4.309510291204867
11124,creak,5.019323029817719
11125,cream,5.190935159759488
11126,credo,5.053022949827948
11127,creed,4.718836638382202
11128,creek,4.435235546146023
11129,creep,4.663186006182421
11130,creme,4.644977867883626
11131,crepe,4.7058759353461355
11132,crept,5.16307745536875
11133,cress,4.507217933374799
11134,crest,5.458308319019992
11135,crick,3.83597022994728
11136,cried,5.290372739658384
11137,crier,4.839007061123738
11138,crime,5.227263095193918
11139,crimp,4.516798638715172
11140,crisp,4.877638158179377
11141,croak,4.881540337574822
11142,crock,3.847405619510613
11143,crone,5.513073926443147
11144,crony,4.942340449611914
11145,crook,3.9982114726281752
11146,cross,4.341138932013141
11147,croup,4.738007191127674
11148,crowd,4.43131665793897
11149,crown,4.598495836597006
11150,crude,5.0849491193502985
11151,cruel,5.318870066611539
11152,crumb,4.168897253554621
11153,crump,4.304345642833644
11154,crush,4.710621432008572
11155,crust,5.107479298821283
11156,crypt,4.622594836385738
11157,cubic,3.494521758829603
11158,cumin,4.383758051750836
11159,curio,4.905779209320831
11160,curly,4.674818868217192
11161,curry,4.020862287251181
11162,curse,5.334816847881894
11163,curve,4.703754405287369
11164,curvy,4.0717891198562
11165,cutie,5.20981964569107
11166,cyber,4.637320750948278
11167,cycle,4.152642023740359
11168,cynic,3.6858986022020686
11169,daddy,3.0252904220005314
11170,daily,4.92294758586611
11171,dairy,5.025246831033568
11172,daisy,4.899736633242742
11173,dally,4.10518873414282
11174,dance,5.293597267397262
11175,dandy,3.902992434561965
11176,datum,4.511009679592521
11177,daunt,4.988595760712014
11178,dealt,5.554762624992001
11179,death,5.158569811792126
11180,debar,5.0700848597902
11181,debit,4.807856614276983
11182,debug,4.1080764835081816
11183,debut,4.600099325415022
11184,decal,5.111868217897109
11185,decay,4.781940349153578
11186,decor,5.055518136145311
11187,decoy,4.578601005228748
11188,decry,4.730826018301892
11189,defer,4.285652749050575
11190,deign,4.759889455031299
11191,deity,4.914950714654869
11192,delay,5.0122909888094505
11193,delta,5.2350894493316895
11194,delve,4.126208275490968
11195,demon,4.677981990077099
11196,demur,4.722415259739437
11197,denim,4.679211233743156
11198,dense,4.711489111794186
11199,depot,4.901629819533674
11200,depth,4.564622934699418
11201,derby,4.525570326591918
11202,deter,4.825418182504497
11203,detox,4.260284609757452
11204,deuce,4.469593467823641
11205,devil,4.550424783075135
11206,diary,5.008142349387344
11207,dicey,4.695334907023206
11208,digit,3.8216229784438895
11209,dilly,3.906517192134782
11210,dimly,4.292163961120978
11211,diner,5.234629217864897
11212,dingo,4.359416677582357
11213,dingy,4.162285314162247
11214,diode,4.410510536683247
11215,dirge,5.028792750128676
11216,dirty,4.78386346918198
11217,disco,4.5941802896348936
11218,ditch,4.440998578836341
11219,ditto,4.1253100770136
11220,ditty,3.9176530720729357
11221,diver,4.676226731255738
11222,dizzy,2.7594495453348364
11223,dodge,4.05183893448021
11224,dodgy,3.4361302175111534
11225,dogma,4.233233742388807
11226,doing,4.5002189579764265
11227,dolly,3.9507045482657435
11228,donor,4.347136127900587
11229,donut,4.791691446726794
11230,dopey,4.638433240758424
11231,doubt,4.437388334120081
11232,dough,4.1752615186550495
11233,dowdy,3.2186716686775108
11234,dowel,4.7257018011193574
11235,downy,4.085411176729975
11236,dowry,4.262186294516646
11237,dozen,4.3216300173763
11238,draft,4.900099642266272
11239,drain,5.244658039109864
11240,drake,5.133279310271791
11241,drama,4.199141123920152
11242,drank,4.738236290533394
11243,drape,5.3571604582874475
11244,drawl,4.741341709528607
11245,drawn,4.689921988754064
11246,dread,4.600823530887656
11247,dream,5.065664575532094
11248,dress,4.396210601017436
11249,dried,4.583039208798742
11250,drier,4.7207207630815065
11251,drift,4.693073544021085
11252,drill,4.40702968884996
11253,drink,4.514624749571158
11254,drive,4.830811677307672
11255,droit,5.243252826471696
11256,droll,4.4246308056374835
11257,drone,5.397330091815508
11258,drool,4.420973015272894
11259,droop,4.097948851767806
11260,dross,4.226540423742265
11261,drove,4.813824804278158
11262,drown,4.485679446161521
11263,druid,4.073804059713625
11264,drunk,4.313633148276138
11265,dryer,4.304245865888271
11266,dryly,3.8142200274230915
11267,duchy,3.8527112934114736
11268,dully,3.7112357847216555
11269,dummy,3.161010016552424
11270,dumpy,3.716367677681597
11271,dunce,4.86247222119678
11272,dusky,3.8061297848842925
11273,dusty,4.356031165742902
11274,dutch,4.254428524775048
11275,duvet,4.510044758198406
11276,dwarf,4.180371322633823
11277,dwell,3.8616170591770307
11278,dwelt,4.660397039070924
11279,dying,4.1108098579764105
11280,eager,4.7843149612896605
11281,eagle,4.824291015843138
11282,early,5.317115804441674
11283,earth,5.415126787465744
11284,easel,5.029607322403528
11285,eaten,5.028044772305479
11286,eater,5.1623692404490695
11287,ebony,4.493245474815537
11288,eclat,5.258936023708033
11289,edict,4.870162185268256
11290,edify,4.123823225887337
11291,eerie,4.2879063935092425
11292,egret,4.635915297370776
11293,eight,4.6130446245715415
11294,eject,3.750379818087826
11295,eking,4.18815940554428
11296,elate,5.218083785445844
11297,elbow,4.279427522156556
11298,elder,4.67699531404522
11299,elect,4.708906467321222
11300,elegy,4.142517677306176
11301,elfin,4.6879621710315975
11302,elide,4.706498583182605
11303,elite,5.035049167244326
11304,elope,4.663091302177678
11305,elude,4.5004351743035915
11306,email,5.103122542533378
11307,embed,3.7521004563677853
11308,ember,4.096868451642608
11309,emcee,3.5291167098375933
11310,empty,4.210565935827631
11311,enact,5.323889276896801
11312,endow,4.256847253656283
11313,enema,4.299628603325013
11314,enemy,3.964581139796319
11315,enjoy,3.904290946091776
11316,ennui,3.9500369407186056
11317,ensue,4.529027319265376
11318,enter,4.810533989512757
11319,entry,4.948452279868369
11320,envoy,4.18552732796532
11321,epoch,4.540846991839653
11322,epoxy,3.7935348867351664
11323,equal,4.286118269495814
11324,equip,3.798897650062218
11325,erase,5.289077770276505
11326,erect,4.871424961947656
11327,erode,4.818343580518929
11328,error,3.921237077659487
11329,erupt,5.049988103958254
11330,essay,4.183387051444822
11331,ester,4.760581053983225
11332,ether,4.533243797063683
11333,ethic,4.534826267916079
11334,ethos,4.666857996438133
11335,etude,4.417243082313814
11336,evade,4.192009124172199
11337,event,4.103260060066189
11338,every,3.91305266136196
11339,evict,4.562677991726806
11340,evoke,3.714777387819051
11341,exact,4.544984428861584
11342,exalt,4.754076358154142
11343,excel,3.770527914763415
11344,exert,4.080677069921068
11345,exile,4.099091586078082
11346,exist,4.517304536074234
11347,expel,3.662458463538123
11348,extol,4.37369347005018
11349,extra,4.555992564233724
11350,exult,4.319832215736544
11351,eying,4.445759952860187
11352,fable,4.869010613547184
11353,facet,5.074455435546563
11354,faint,4.964255787226511
11355,fairy,4.789586722345383
11356,faith,4.71926519347821
11357,false,5.269441421987368
11358,fancy,4.386885386985742
11359,fanny,3.7629227628560216
11360,farce,5.260884874771923
11361,fatal,4.240660022551077
11362,fatty,3.8912989348950844
11363,fault,4.833584907145271
11364,fauna,3.9061374952567127
11365,favor,4.429873566552456
11366,feast,5.283053569997076
11367,fecal,4.873609515259652
11368,feign,4.5165969536626385
11369,fella,4.25164427113787
11370,felon,4.805816016670901
11371,femme,3.2413024533630344
11372,femur,4.476196193428485
11373,fence,4.313371145967164
11374,feral,5.191905024251971
11375,ferry,4.057997533905418
11376,fetal,5.091970124580692
11377,fetch,4.424989746411347
11378,fetid,4.641828163204646
11379,fetus,4.569437818833932
11380,fever,3.933798034765937
11381,fewer,4.016510778816585
11382,fiber,4.6530259731049215
11383,fibre,4.748522171906975
11384,ficus,4.096937122314433
11385,field,4.655256274864568
11386,fiend,4.559538617226398
11387,fiery,4.728232732318407
11388,fifth,3.484034216049469
11389,fifty,3.4616498690247295
11390,fight,4.005864282196116
11391,filer,5.030245892728458
11392,filet,5.0907018708371785
11393,filly,3.649179729721761
11394,filmy,4.015256922566876
11395,filth,4.418353689438178
11396,final,4.7385811168200895
11397,finch,4.125831733477405
11398,finer,4.976347781040886
11399,first,4.924730016046593
11400,fishy,3.976896930657275
11401,fixer,4.189976131821024
11402,fizzy,2.5068558350757573
11403,fjord,3.678121346925869
11404,flack,4.206103775601973
11405,flail,4.18964502022047
11406,flair,5.046899101679709
11407,flake,4.738471848713284
11408,flaky,4.1086550918082505
11409,flame,4.91062228974338
11410,flank,4.330286329244696
11411,flare,5.377380516185077
11412,flash,4.653241461065558
11413,flask,4.392756419565351
11414,fleck,4.15887615786643
11415,fleet,4.595615086147138
11416,flesh,4.630925698540978
11417,flick,4.010236031720771
11418,flier,5.106122408170233
11419,fling,4.1914914304046755
11420,flint,4.726028138421935
11421,flirt,4.920479221044549
11422,float,4.978257794469688
11423,flock,4.012344054037108
11424,flood,3.7656531037801266
11425,floor,4.153052375043714
11426,flora,4.879370551217685
11427,floss,3.8588988365692245
11428,flour,4.674513223529289
11429,flout,4.622239767455757
11430,flown,4.069496025712712
11431,fluff,2.565789830826259
11432,fluid,4.258501682526827
11433,fluke,4.334458170757296
11434,flume,4.483983081560716
11435,flung,3.985218043046929
11436,flunk,3.8976887713644537
11437,flush,4.255234529022795
11438,flute,4.893539302133343
11439,flyer,4.709191042895978
11440,foamy,4.288171593984885
11441,focal,4.645655362111338
11442,focus,4.162289787149461
11443,foggy,3.1661186691962517
11444,foist,4.86814234042561
11445,folio,3.9511977644176404
11446,folly,3.6998445696948066
11447,foray,4.737085929495533
11448,force,5.059602769892632
11449,forge,4.821693907600493
11450,forgo,3.7209940141444173
11451,forte,5.226070214935023
11452,forth,4.637602747779102
11453,forty,4.603442307073393
11454,forum,4.259092910367646
11455,found,4.2306172591598505
11456,foyer,4.757021159452121
11457,frail,5.051329480905232
11458,frame,5.06179455611712
11459,frank,4.50275490217888
11460,fraud,4.6150278916944885
11461,freak,4.6830231532807725
11462,freed,4.3603974232451765
11463,freer,3.910066724960713
11464,fresh,4.766097639856495
11465,friar,4.398154141974231
11466,fried,4.917864324795294
11467,frill,4.156442205493158
11468,frisk,4.326343255464182
11469,fritz,4.045102688264182
11470,frock,4.185741581197987
11471,frond,4.578749881388797
11472,front,4.936649815376802
11473,frost,4.965646811235245
11474,froth,4.675939864713271
11475,frown,4.2350854138730964
11476,froze,4.339200306337562
11477,fruit,4.799818864851897
11478,fudge,4.169940988312111
11479,fugue,3.5719949891327496
11480,fully,3.4551324864999824
11481,fungi,3.8418239602735835
11482,funky,3.5735809069325994
11483,funny,3.3352683885901797
11484,furor,4.000081719528276
11485,furry,3.660053391636276
11486,fussy,3.386642383256659
11487,fuzzy,2.305734237551108
11488,gaffe,3.9489154508737023
11489,gaily,4.834056124920696
11490,gamer,5.035785954542676
11491,gamma,2.994522037512904
11492,gamut,4.521021628010768
11493,gassy,3.950389381296979
11494,gaudy,4.292239814849871
11495,gauge,4.289677758973965
11496,gaunt,4.873147685803436
11497,gauze,4.325973065387852
11498,gavel,4.723971173942838
11499,gawky,3.6459502702068165
11500,gayer,5.079653451527211
11501,gayly,3.8327766555261644
11502,gazer,4.543101684337313
11503,gecko,4.172200341861295
11504,geeky,3.6622660770630153
11505,geese,3.8610852273089327
11506,genie,4.6056271803619495
11507,genre,4.732625167263581
11508,ghost,4.641434644651874
11509,ghoul,4.42655147344241
11510,giant,5.068230470116384
11511,giddy,3.3636470974961283
11512,gipsy,4.226307960686452
11513,girly,4.661463079422243
11514,girth,4.716000849297707
11515,given,4.417523242235957
11516,giver,4.581908410745015
11517,glade,5.155988532348696
11518,gland,4.767422299565602
11519,glare,5.533163120364082
11520,glass,4.216637299622209
11521,glaze,4.5790771181208685
11522,gleam,4.809990720828736
11523,glean,5.114018672488178
11524,glide,4.94507565777155
11525,glint,4.858313748799583
11526,gloat,5.139803822649857
11527,globe,4.779189264943463
11528,gloom,3.7849630952908013
11529,glory,4.729057327262328
11530,gloss,4.020359361310949
11531,glove,4.584624877107099
11532,glyph,3.928393512722105
11533,gnash,4.658996422605745
11534,gnome,4.68092556403145
11535,godly,4.350536608800074
11536,going,3.883626449822817
11537,golem,4.796487210590412
11538,golly,3.8672488983291546
11539,gonad,4.698102901280432
11540,goner,5.165850957984684
11541,goody,3.607209166855094
11542,gooey,4.168516324623647
11543,goofy,3.3728029819779524
11544,goose,4.488820940333028
11545,gorge,4.442798022522306
11546,gouge,4.114973694911662
11547,gourd,4.5953224906708385
11548,grace,5.417198321930633
11549,grade,5.273926450871301
11550,graft,4.8005109619064
11551,grail,5.200525853826348
11552,grain,5.123810549921982
11553,grand,4.897134389282203
11554,grant,5.241281499935295
11555,grape,5.2483561334022815
11556,graph,4.633137750328923
11557,grasp,4.8651979547698785
11558,grass,4.324690865748931
11559,grate,5.604083148440472
11560,grave,4.929456820822127
11561,gravy,4.342126219981358
11562,graze,4.701618564969327
11563,great,5.4510865335891765
11564,greed,4.507047101036869
11565,green,4.6883452503599505
11566,greet,4.870830493439138
11567,grief,4.8073175715323995
11568,grill,4.304137511804473
11569,grime,4.995220521125823
11570,grimy,4.384647700975512
11571,grind,4.658038912175869
11572,gripe,5.048001140927799
11573,groan,5.102470582518347
11574,groin,4.942818412410391
11575,groom,3.9214156875928428
11576,grope,5.027993344518592
11577,gross,4.125326115208115
11578,group,4.516396261021044
11579,grout,4.932901362547804
11580,grove,4.708858512165506
11581,growl,4.448537908823139
11582,grown,4.35994936988477
11583,gruel,5.09502103126866
11584,gruff,3.3383020710546565
11585,grunt,4.8086737788226515
11586,guard,4.734455301125631
11587,guava,3.484915995463064
11588,guess,3.9729928212479133
11589,guest,4.927672377365422
11590,guide,4.7162407310766135
11591,guild,4.483433910058188
11592,guile,5.071698293360625
11593,guilt,4.814234987762324
11594,guise,5.016099048103775
11595,gulch,4.171150503615196
11596,gully,3.622181562515082
11597,gumbo,3.7039590373299203
11598,gummy,3.06977338116444
11599,guppy,3.1148057868788697
11600,gusto,4.521029083494129
11601,gusty,4.280264566372472
11602,gypsy,3.2078629669628302
11603,habit,4.759495360894778
11604,hairy,4.985494211873326
11605,halve,4.821534103180594
11606,handy,4.449750036504854
11607,happy,3.584127537532027
11608,hardy,4.648467022478728
11609,harem,5.130996197121556
11610,harpy,4.619672430501363
11611,harry,4.265045657148098
11612,harsh,4.390473340350986
11613,haste,5.397207465610858
11614,hasty,4.7257450947901605
11615,hatch,4.029679724371969
11616,hater,5.4849309900176095
11617,haunt,4.954619030967314
11618,haute,5.27877146589367
11619,haven,4.6921574639939285
11620,havoc,4.202388034151912
11621,hazel,4.544745636667631
11622,heady,4.738957063152327
11623,heard,5.254474765659893
11624,heart,5.614518956629302
11625,heath,4.526809708257406
11626,heave,4.317774216987317
11627,heavy,4.411780961284125
11628,hedge,4.078581565502965
11629,hefty,4.267378776695012
11630,heist,5.29496604920238
11631,helix,4.239269210392376
11632,hello,4.325344112866433
11633,hence,4.496500756632781
11634,heron,5.170535528224717
11635,hilly,3.8700948543341465
11636,hinge,4.765166398351616
11637,hippo,3.585941641036386
11638,hippy,3.379776811488604
11639,hitch,3.811263049559353
11640,hoard,5.039188149241975
11641,hobby,3.283714821688922
11642,hoist,5.074936469051053
11643,holly,3.9108197968320835
11644,homer,4.930085319904665
11645,honey,4.841992122577346
11646,honor,4.3154123856711895
11647,horde,5.123124823209739
11648,horny,4.74391147902989
11649,horse,5.421085123920558
11650,hotel,5.266514792247049
11651,hotly,4.671106244273766
11652,hound,4.456658563510182
11653,house,5.098862918121758
11654,hovel,4.6194361465551586
11655,hover,4.67580950032434
11656,howdy,3.7755940498220038
11657,human,4.383927717225628
11658,humid,4.059524864845129
11659,humor,4.519259415651981
11660,humph,3.1011369367954775
11661,humus,3.3002470800237917
11662,hunch,3.5622415016064792
11663,hunky,3.7898879179938483
11664,hurry,3.8601918256856353
11665,husky,3.7933515760419456
11666,hussy,3.6048438264186276
11667,hutch,3.6301200082823137
11668,hydro,4.327379844525091
11669,hyena,4.734753034067432
11670,hymen,4.350494734183089
11671,hyper,4.584161830166434
11672,icily,3.8274394334482116
11673,icing,3.535174714533617
11674,ideal,5.0166582280834655
11675,idiom,3.5624321906920686
11676,idiot,4.063009017728181
11677,idler,5.055847136482159
11678,idyll,3.664053718123082
11679,igloo,3.797168870357369
11680,iliac,4.2331831396746695
11681,image,4.822541222911328
11682,imbue,4.320215090956219
11683,impel,4.644696036444017
11684,imply,4.043235398266735
11685,inane,4.718245157054307
11686,inbox,3.586171889742047
11687,incur,4.647655039320103
11688,index,4.065781582895667
11689,inept,4.879268422968137
11690,inert,5.339045783208288
11691,infer,4.770700602432238
11692,ingot,4.596691335480757
11693,inlay,4.777161247217898
11694,inlet,5.321632260784974
11695,inner,4.51654146722105
11696,input,4.455241611455169
11697,inter,5.3035858568657535
11698,intro,4.964252412487234
11699,ionic,3.9841024987650036
11700,irate,5.831396980440796
11701,irony,4.938573142842014
11702,islet,5.303649999271023
11703,issue,4.222623389372329
11704,itchy,4.1280063557171465
11705,ivory,4.29343896606541
11706,jaunt,4.337200149852113
11707,jazzy,2.309077385579898
11708,jelly,3.4493312544219465
11709,jerky,3.7715765362568328
